time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c
2025-09-22T21:23:15.237257,-9.06,-2.21,-2.14,0.06,0.02,0.0,30.9
2025-09-22T21:23:15.326760,-9.07,-2.17,-2.17,0.06,0.03,0.01,30.9
2025-09-22T21:23:15.426688,-9.04,-2.22,-2.2,0.05,0.03,0.01,30.9
2025-09-22T21:23:15.533806,-9.05,-2.21,-2.14,0.04,0.04,-0.0,30.91
2025-09-22T21:23:15.632145,-9.07,-2.19,-2.14,0.04,0.03,-0.01,30.89
2025-09-22T21:23:15.742961,-9.06,-2.2,-2.13,0.04,0.03,-0.01,30.92
2025-09-22T21:23:15.840644,-9.1,-2.17,-2.11,0.04,0.03,-0.0,30.9
2025-09-22T21:23:15.943539,-9.09,-2.18,-2.14,0.05,0.02,0.01,30.9
2025-09-22T21:23:16.044138,-9.08,-2.17,-2.17,0.06,0.03,0.01,30.91
2025-09-22T21:23:16.160118,-9.06,-2.21,-2.16,0.05,0.03,0.01,30.89
2025-09-22T21:23:16.255078,-9.02,-2.23,-2.15,0.05,0.03,-0.01,30.89
2025-09-22T21:23:16.358099,-9.05,-2.19,-2.16,0.04,0.03,-0.01,30.9
2025-09-22T21:23:16.458084,-9.08,-2.19,-2.16,0.03,0.04,-0.0,30.9
2025-09-22T21:23:16.558600,-9.09,-2.16,-2.12,0.04,0.02,-0.01,30.89
2025-09-22T21:23:16.661600,-9.08,-2.2,-2.1,0.05,0.02,0.0,30.91
2025-09-22T21:23:16.764601,-9.07,-2.18,-2.15,0.06,0.03,0.01,30.89
2025-09-22T21:23:16.866864,-9.05,-2.19,-2.18,0.06,0.03,0.02,30.9
2025-09-22T21:23:16.970715,-9.03,-2.2,-2.16,0.05,0.03,0.01,30.9
2025-09-22T21:23:17.073598,-9.04,-2.2,-2.17,0.04,0.03,-0.01,30.88
2025-09-22T21:23:17.176647,-9.05,-2.21,-2.15,0.03,0.04,-0.01,30.88
2025-09-22T21:23:17.279637,-9.09,-2.18,-2.11,0.04,0.03,-0.02,30.89
2025-09-22T21:23:17.382596,-9.1,-2.17,-2.12,0.04,0.03,-0.0,30.88
2025-09-22T21:23:17.487748,-9.09,-2.16,-2.15,0.05,0.02,-0.0,30.89
2025-09-22T21:23:17.587851,-9.07,-2.16,-2.12,0.06,0.03,0.02,30.9
2025-09-22T21:23:17.691609,-9.04,-2.2,-2.17,0.06,0.03,0.0,30.87
2025-09-22T21:23:17.795105,-9.05,-2.19,-2.17,0.05,0.03,-0.0,30.88
2025-09-22T21:23:17.897993,-9.03,-2.22,-2.2,0.04,0.04,-0.0,30.9
2025-09-22T21:23:17.999201,-9.04,-2.18,-2.14,0.04,0.03,-0.03,30.87
2025-09-22T21:23:18.103092,-9.08,-2.16,-2.15,0.04,0.03,-0.01,30.88
2025-09-22T21:23:18.208164,-9.08,-2.16,-2.13,0.05,0.02,-0.0,30.87
2025-09-22T21:23:18.309583,-9.1,-2.14,-2.12,0.05,0.03,0.01,30.88
2025-09-22T21:23:18.412621,-9.06,-2.17,-2.14,0.06,0.03,0.02,30.88
2025-09-22T21:23:18.515594,-9.04,-2.2,-2.16,0.06,0.03,0.01,30.87
2025-09-22T21:23:18.622100,-9.04,-2.18,-2.18,0.05,0.03,-0.0,30.87
2025-09-22T21:23:18.721073,-9.03,-2.2,-2.15,0.04,0.03,-0.02,30.88
2025-09-22T21:23:18.824613,-9.08,-2.15,-2.14,0.04,0.03,-0.02,30.88
2025-09-22T21:23:18.927626,-9.09,-2.15,-2.14,0.04,0.03,-0.01,30.88
2025-09-22T21:23:19.030754,-9.09,-2.15,-2.15,0.05,0.03,0.01,30.89
2025-09-22T21:23:19.138804,-9.07,-2.15,-2.13,0.06,0.03,0.02,30.88
2025-09-22T21:23:19.258648,-9.03,-2.2,-2.16,0.06,0.03,0.02,30.87
2025-09-22T21:23:19.370401,-9.03,-2.2,-2.16,0.05,0.03,0.0,30.86
2025-09-22T21:23:19.453396,-9.05,-2.18,-2.2,0.04,0.03,-0.0,30.85
2025-09-22T21:23:19.576785,-9.04,-2.18,-2.15,0.04,0.04,-0.01,30.87
2025-09-22T21:23:19.652788,-9.09,-2.15,-2.14,0.04,0.03,-0.01,30.86
2025-09-22T21:23:19.775174,-9.09,-2.17,-2.15,0.04,0.03,0.0,30.85
2025-09-22T21:23:19.883680,-9.09,-2.16,-2.1,0.05,0.02,0.0,30.86
2025-09-22T21:23:19.977538,-9.07,-2.15,-2.16,0.06,0.03,0.02,30.84
2025-09-22T21:23:20.090394,-9.03,-2.19,-2.18,0.05,0.03,0.02,30.86
2025-09-22T21:23:20.178168,-9.05,-2.18,-2.19,0.05,0.03,-0.01,30.86
2025-09-22T21:23:20.297240,-9.04,-2.2,-2.17,0.04,0.03,-0.01,30.86
2025-09-22T21:23:20.399461,-9.06,-2.19,-2.16,0.04,0.03,-0.03,30.87
2025-09-22T21:23:20.472985,-9.1,-2.13,-2.14,0.04,0.03,-0.01,30.85
2025-09-22T21:23:20.602836,-9.11,-2.14,-2.17,0.04,0.03,0.01,30.86
2025-09-22T21:23:20.709162,-9.06,-2.16,-2.17,0.06,0.03,0.02,30.86
2025-09-22T21:23:20.792418,-9.05,-2.16,-2.18,0.06,0.03,0.02,30.87
2025-09-22T21:23:20.913146,-9.05,-2.21,-2.15,0.05,0.03,0.0,30.84
2025-09-22T21:23:20.987053,-9.05,-2.2,-2.18,0.05,0.03,-0.01,30.83
2025-09-22T21:23:21.112782,-9.05,-2.18,-2.17,0.04,0.03,-0.02,30.86
2025-09-22T21:23:21.192584,-9.08,-2.12,-2.16,0.04,0.03,-0.02,30.86
2025-09-22T21:23:21.308849,-9.11,-2.12,-2.13,0.04,0.03,0.0,30.84
2025-09-22T21:23:21.428995,-9.09,-2.15,-2.15,0.05,0.02,0.01,30.85
2025-09-22T21:23:21.513633,-9.09,-2.14,-2.13,0.06,0.03,0.02,30.83
2025-09-22T21:23:21.627820,-9.05,-2.19,-2.17,0.06,0.03,0.02,30.84
2025-09-22T21:23:21.718274,-9.04,-2.17,-2.18,0.05,0.03,0.0,30.84
2025-09-22T21:23:21.832112,-9.03,-2.22,-2.17,0.04,0.03,-0.01,30.84
2025-09-22T21:23:21.944743,-9.02,-2.19,-2.13,0.04,0.0,-0.1,30.84
2025-09-22T21:23:22.016672,-9.09,-2.12,-2.15,0.04,0.04,0.01,30.83
2025-09-22T21:23:22.137533,-9.09,-2.12,-2.17,0.04,0.03,-0.0,30.84
2025-09-22T21:23:22.225690,-9.1,-2.12,-2.16,0.05,0.03,0.01,30.84
2025-09-22T21:23:22.344632,-9.09,-2.15,-2.17,0.05,0.03,0.02,30.84
2025-09-22T21:23:22.458600,-9.05,-2.17,-2.16,0.06,0.03,0.01,30.83
2025-09-22T21:23:22.535573,-9.05,-2.15,-2.16,0.06,0.03,0.01,30.84
2025-09-22T21:23:22.638511,-9.03,-2.17,-2.21,0.05,0.03,-0.01,30.83
2025-09-22T21:23:22.739640,-9.06,-2.16,-2.18,0.04,0.03,-0.01,30.82
2025-09-22T21:23:22.841897,-9.09,-2.15,-2.22,0.04,0.04,-0.01,30.83
2025-09-22T21:23:22.945136,-9.09,-2.12,-2.16,0.04,0.03,-0.02,30.82
2025-09-22T21:23:23.047976,-9.1,-2.13,-2.18,0.04,0.03,0.0,30.83
2025-09-22T21:23:23.150239,-9.1,-2.1,-2.12,0.05,0.03,-0.0,30.84
2025-09-22T21:23:23.253530,-9.09,-2.11,-2.12,0.04,0.03,0.02,30.84
2025-09-22T21:23:23.356582,-9.05,-2.16,-2.18,0.05,0.03,0.01,30.82
2025-09-22T21:23:23.459220,-9.07,-2.12,-2.15,0.06,0.02,-0.0,30.83
2025-09-22T21:23:23.562569,-9.07,-2.14,-2.15,0.05,0.03,0.01,30.82
2025-09-22T21:23:23.665381,-9.05,-2.19,-2.22,0.05,0.02,-0.01,30.83
2025-09-22T21:23:23.772615,-9.08,-2.12,-2.19,0.05,0.03,-0.01,30.82
2025-09-22T21:23:23.876301,-9.07,-2.14,-2.21,0.04,0.04,0.01,30.82
2025-09-22T21:23:23.974829,-9.06,-2.15,-2.18,0.04,0.04,-0.0,30.82
2025-09-22T21:23:24.079052,-9.08,-2.13,-2.15,0.04,0.03,0.0,30.83
2025-09-22T21:23:24.181182,-9.07,-2.14,-2.18,0.04,0.03,-0.01,30.82
2025-09-22T21:23:24.299119,-9.08,-2.11,-2.15,0.04,0.03,-0.0,30.83
2025-09-22T21:23:24.390584,-9.08,-2.15,-2.15,0.05,0.02,0.0,30.82
2025-09-22T21:23:24.581847,-9.08,-2.13,-2.18,0.05,0.02,0.0,30.82
2025-09-22T21:23:24.601155,-9.08,-2.12,-2.16,0.05,0.03,0.02,30.82
2025-09-22T21:23:24.720137,-9.04,-2.18,-2.18,0.05,0.03,0.01,30.81
2025-09-22T21:23:24.810377,-9.07,-2.12,-2.18,0.05,0.03,-0.0,30.81
2025-09-22T21:23:24.942664,-9.04,-2.19,-2.21,0.04,0.04,-0.01,30.82
2025-09-22T21:23:25.030565,-9.06,-2.14,-2.16,0.04,0.03,-0.02,30.82
2025-09-22T21:23:25.107985,-9.1,-2.16,-2.18,0.04,0.03,-0.02,30.81
2025-09-22T21:23:25.210867,-9.1,-2.12,-2.13,0.04,0.03,-0.01,30.82
2025-09-22T21:23:25.312794,-9.08,-2.1,-2.17,0.05,0.02,0.0,30.81
2025-09-22T21:23:25.418123,-9.08,-2.14,-2.15,0.05,0.02,0.0,30.83
2025-09-22T21:23:25.519941,-9.06,-2.13,-2.2,0.06,0.03,0.02,30.82
2025-09-22T21:23:25.622575,-9.05,-2.21,-2.21,0.06,0.03,0.01,30.82
2025-09-22T21:23:25.726660,-9.06,-2.13,-2.18,0.05,0.03,-0.01,30.82
2025-09-22T21:23:25.829447,-9.04,-2.17,-2.21,0.04,0.04,-0.01,30.82
2025-09-22T21:23:25.932472,-9.05,-2.15,-2.2,0.04,0.03,-0.03,30.8
2025-09-22T21:23:26.034467,-9.11,-2.08,-2.15,0.04,0.03,-0.02,30.82
2025-09-22T21:23:26.140451,-9.07,-2.15,-2.17,0.04,0.03,0.0,30.8
2025-09-22T21:23:26.240512,-9.09,-2.1,-2.16,0.05,0.03,0.01,30.8
2025-09-22T21:23:26.343046,-9.07,-2.12,-2.17,0.06,0.03,0.02,30.82
2025-09-22T21:23:26.446416,-9.06,-2.11,-2.15,0.06,0.03,0.02,30.79
2025-09-22T21:23:26.549359,-9.02,-2.18,-2.19,0.05,0.03,0.01,30.82
2025-09-22T21:23:26.652496,-9.06,-2.14,-2.2,0.05,0.03,-0.01,30.82
2025-09-22T21:23:26.754954,-9.05,-2.12,-2.15,0.04,0.03,-0.02,30.82
2025-09-22T21:23:26.858414,-9.08,-2.15,-2.18,0.04,0.03,-0.02,30.79
2025-09-22T21:23:26.962427,-9.1,-2.09,-2.16,0.04,0.03,-0.01,30.79
2025-09-22T21:23:27.062437,-9.1,-2.11,-2.16,0.04,0.03,0.01,30.8
2025-09-22T21:23:27.167646,-9.1,-2.14,-2.16,0.05,0.03,0.01,30.81
2025-09-22T21:23:27.271485,-9.07,-2.1,-2.12,0.05,0.03,0.02,30.8
2025-09-22T21:23:27.373414,-9.06,-2.14,-2.16,0.05,0.03,0.02,30.82
2025-09-22T21:23:27.476959,-9.04,-2.13,-2.17,0.06,0.02,-0.0,30.8
2025-09-22T21:23:27.579225,-9.06,-2.15,-2.2,0.05,0.03,-0.01,30.8
2025-09-22T21:23:27.682452,-9.06,-2.14,-2.2,0.05,0.03,-0.01,30.8
2025-09-22T21:23:27.786494,-9.11,-2.1,-2.17,0.04,0.03,-0.02,30.82
2025-09-22T21:23:27.890533,-9.09,-2.1,-2.15,0.04,0.04,0.0,30.79
2025-09-22T21:23:27.991237,-9.08,-2.14,-2.15,0.04,0.03,0.0,30.8
2025-09-22T21:23:28.094940,-9.11,-2.12,-2.14,0.05,0.03,0.0,30.81
2025-09-22T21:23:28.198158,-9.08,-2.09,-2.14,0.05,0.03,0.01,30.79
2025-09-22T21:23:28.308233,-9.05,-2.13,-2.19,0.05,0.02,0.0,30.8
2025-09-22T21:23:28.406583,-9.07,-2.14,-2.16,0.05,0.03,0.0,30.81
2025-09-22T21:23:28.508953,-9.07,-2.15,-2.19,0.05,0.03,0.0,30.79
2025-09-22T21:23:28.610415,-9.07,-2.14,-2.21,0.05,0.03,-0.01,30.79
2025-09-22T21:23:28.713434,-9.08,-2.11,-2.2,0.04,0.03,0.0,30.79
2025-09-22T21:23:28.825766,-9.07,-2.12,-2.16,0.04,0.03,-0.0,30.79
2025-09-22T21:23:28.920637,-9.06,-2.13,-2.18,0.04,0.03,-0.01,30.79
2025-09-22T21:23:29.022501,-9.07,-2.11,-2.15,0.04,0.03,-0.0,30.79
2025-09-22T21:23:29.124936,-9.08,-2.13,-2.16,0.05,0.02,0.0,30.78
2025-09-22T21:23:29.234191,-9.07,-2.11,-2.18,0.06,0.02,0.0,30.78
2025-09-22T21:23:29.353087,-9.07,-2.12,-2.2,0.05,0.03,0.02,30.79
2025-09-22T21:23:29.466706,-9.03,-2.18,-2.21,0.05,0.03,0.0,30.79
2025-09-22T21:23:29.558032,-9.09,-2.11,-2.17,0.05,0.03,-0.0,30.79
2025-09-22T21:23:29.671023,-9.07,-2.14,-2.18,0.04,0.04,0.0,30.79
2025-09-22T21:23:29.768319,-9.08,-2.12,-2.16,0.04,0.02,-0.01,30.78
2025-09-22T21:23:29.872181,-9.1,-2.09,-2.16,0.05,0.02,0.0,30.79
2025-09-22T21:23:29.953091,-9.06,-2.13,-2.19,0.05,0.02,0.0,30.79
2025-09-22T21:23:30.074330,-9.07,-2.12,-2.18,0.05,0.03,0.0,30.77
2025-09-22T21:23:30.184549,-9.09,-2.14,-2.21,0.05,0.03,0.0,30.78
2025-09-22T21:23:30.268193,-9.09,-2.09,-2.19,0.04,0.04,0.0,30.76
2025-09-22T21:23:30.372387,-9.46,1.91,-2.94,0.52,-0.84,-1.15,30.79
2025-09-22T21:23:30.492497,-9.18,-2.69,-3.24,0.71,-0.2,-0.54,30.77
2025-09-22T21:23:30.573092,-9.73,0.97,-3.02,-0.71,-1.36,-1.77,30.77
2025-09-22T21:23:30.692273,-8.55,-4.53,-2.55,-3.71,-3.3,-3.19,30.75
2025-09-22T21:23:30.777575,-9.96,-2.13,-2.78,0.75,0.65,0.31,30.74
2025-09-22T21:23:30.903142,-9.28,-1.22,-2.84,0.13,0.0,0.05,30.77
2025-09-22T21:23:30.991616,-9.15,-1.5,-2.74,0.07,0.02,-0.0,30.76
2025-09-22T21:23:31.111286,-9.17,-1.48,-2.67,0.05,0.03,0.0,30.76
2025-09-22T21:23:31.192708,-9.11,-1.56,-2.73,0.01,0.09,0.07,30.75
2025-09-22T21:23:31.317753,-9.16,-1.47,-2.75,0.02,0.09,0.05,30.74
2025-09-22T21:23:31.392508,-9.08,-1.49,-2.77,0.03,0.05,0.07,30.77
2025-09-22T21:23:31.522132,-9.13,-1.4,-2.72,0.05,0.01,-0.01,30.74
2025-09-22T21:23:50.120970,-9.09,-1.53,-2.81,0.04,0.03,-0.01,30.59
2025-09-22T21:23:50.230477,-9.11,-1.53,-2.83,0.05,0.04,0.0,30.58
2025-09-22T21:23:50.331920,-9.09,-1.6,-2.81,0.05,0.04,0.03,30.59
2025-09-22T21:23:50.428347,-9.11,-1.56,-2.79,0.05,0.02,-0.01,30.6
2025-09-22T21:23:50.551411,-9.06,-1.56,-2.85,0.04,0.03,0.0,30.6
2025-09-22T21:23:50.634131,-9.08,-1.57,-2.83,0.05,0.03,0.01,30.59
2025-09-22T21:23:50.737695,-9.09,-1.55,-2.8,0.05,0.03,-0.02,30.59
2025-09-22T21:23:50.840738,-9.13,-1.55,-2.8,0.05,0.03,0.0,30.57
2025-09-22T21:23:50.942310,-9.09,-1.53,-2.83,0.05,0.03,0.01,30.57
2025-09-22T21:23:51.046726,-9.1,-1.57,-2.79,0.05,0.03,0.01,30.59
2025-09-22T21:23:51.149740,-9.08,-1.56,-2.78,0.04,0.03,-0.01,30.59
2025-09-22T21:23:51.251926,-9.08,-1.54,-2.82,0.05,0.03,0.0,30.59
2025-09-22T21:23:51.356240,-9.08,-1.57,-2.83,0.05,0.03,0.0,30.59
2025-09-22T21:23:51.482480,-9.11,-1.52,-2.81,0.05,0.03,-0.0,30.58
2025-09-22T21:23:51.578852,-9.1,-1.57,-2.83,0.05,0.03,0.0,30.59
2025-09-22T21:23:51.664736,-9.06,-1.56,-2.85,0.05,0.03,0.01,30.59
2025-09-22T21:23:51.768295,-9.07,-1.54,-2.81,0.04,0.03,-0.0,30.58
2025-09-22T21:23:51.870857,-9.1,-1.57,-2.87,0.05,0.03,-0.0,30.57
2025-09-22T21:23:51.973678,-9.11,-1.54,-2.77,0.05,0.03,-0.0,30.58
2025-09-22T21:23:52.076726,-9.09,-1.55,-2.85,0.05,0.03,0.0,30.57
2025-09-22T21:23:52.179708,-9.1,-1.53,-2.81,0.05,0.03,0.0,30.59
2025-09-22T21:23:52.282734,-9.08,-1.57,-2.85,0.05,0.03,0.0,30.58
2025-09-22T21:23:52.386761,-9.11,-1.53,-2.8,0.05,0.03,-0.01,30.57
2025-09-22T21:23:52.487913,-9.11,-1.55,-2.85,0.05,0.03,0.0,30.58
2025-09-22T21:23:52.591743,-9.12,-1.54,-2.83,0.05,0.03,0.0,30.57
2025-09-22T21:23:52.693809,-9.11,-1.55,-2.82,0.05,0.04,0.01,30.57
2025-09-22T21:23:52.797926,-9.1,-1.58,-2.82,0.05,0.03,0.0,30.59
2025-09-22T21:23:52.901332,-9.08,-1.57,-2.82,0.05,0.03,-0.0,30.58
2025-09-22T21:23:53.004245,-9.1,-1.55,-2.82,0.05,0.03,-0.01,30.56
2025-09-22T21:23:53.106710,-9.1,-1.55,-2.84,0.05,0.03,-0.0,30.59
2025-09-22T21:23:53.209714,-9.1,-1.54,-2.84,0.05,0.03,0.01,30.58
2025-09-22T21:23:53.315314,-9.06,-1.54,-2.82,0.05,0.03,0.0,30.59
2025-09-22T21:23:53.430749,-9.07,-1.56,-2.84,0.05,0.03,0.0,30.58
2025-09-22T21:23:53.522392,-9.1,-1.55,-2.81,0.05,0.02,-0.02,30.57
2025-09-22T21:23:53.623787,-9.11,-1.53,-2.8,0.05,0.03,-0.0,30.58
2025-09-22T21:23:53.726208,-9.12,-1.58,-2.83,0.05,0.03,0.0,30.57
2025-09-22T21:23:53.828247,-9.08,-1.57,-2.83,0.05,0.03,0.01,30.6
2025-09-22T21:23:53.936282,-9.08,-1.55,-2.81,0.05,0.03,-0.0,30.59
2025-09-22T21:23:54.033714,-9.09,-1.56,-2.8,0.04,0.03,-0.01,30.57
2025-09-22T21:23:54.137211,-9.1,-1.55,-2.87,0.05,0.03,-0.0,30.59
2025-09-22T21:23:54.239658,-9.12,-1.54,-2.83,0.05,0.03,0.01,30.59
2025-09-22T21:23:54.348452,-9.11,-1.54,-2.81,0.05,0.03,0.01,30.57
2025-09-22T21:23:54.455605,-9.05,-1.57,-2.86,0.05,0.03,0.0,30.57
2025-09-22T21:23:54.548720,-9.11,-1.51,-2.84,0.04,0.03,-0.01,30.57
2025-09-22T21:23:54.651201,-9.11,-1.54,-2.82,0.04,0.03,0.01,30.58
2025-09-22T21:23:54.755198,-9.09,-1.59,-2.87,0.04,0.03,-0.0,30.59
2025-09-22T21:23:54.865991,-9.07,-1.53,-2.8,0.05,0.03,-0.0,30.57
2025-09-22T21:23:54.980927,-9.1,-1.53,-2.82,0.05,0.03,0.01,30.57
2025-09-22T21:23:55.083812,-9.06,-1.56,-2.86,0.04,0.04,0.0,30.55
2025-09-22T21:23:55.172391,-9.1,-1.55,-2.82,0.04,0.02,-0.02,30.56
2025-09-22T21:23:55.275859,-9.09,-1.53,-2.83,0.05,0.03,0.0,30.58
2025-09-22T21:23:55.392074,-9.09,-1.53,-2.85,0.05,0.03,0.02,30.57
2025-09-22T21:23:55.493280,-9.07,-1.57,-2.85,0.05,0.04,0.02,30.57
2025-09-22T21:23:55.585856,-9.07,-1.56,-2.86,0.04,0.04,0.02,30.58
2025-09-22T21:23:55.681748,-9.11,-1.53,-2.81,0.04,0.03,-0.01,30.56
2025-09-22T21:23:55.785509,-9.11,-1.56,-2.87,0.05,0.02,-0.01,30.57
2025-09-22T21:23:55.891713,-9.11,-1.52,-2.82,0.05,0.03,0.01,30.54
2025-09-22T21:23:55.991402,-9.08,-1.53,-2.84,0.05,0.04,0.02,30.55
2025-09-22T21:23:56.094159,-9.09,-1.57,-2.86,0.05,0.03,-0.0,30.56
2025-09-22T21:23:56.197183,-9.1,-1.53,-2.78,0.05,0.03,-0.01,30.57
2025-09-22T21:23:56.304924,-9.1,-1.54,-2.83,0.05,0.03,-0.01,30.58
2025-09-22T21:23:56.404220,-9.1,-1.53,-2.83,0.05,0.03,0.01,30.56
2025-09-22T21:23:56.506698,-9.07,-1.56,-2.84,0.06,0.03,0.01,30.54
2025-09-22T21:23:56.635481,-9.06,-1.55,-2.88,0.05,0.03,-0.01,30.57
2025-09-22T21:23:56.745194,-9.08,-1.56,-2.83,0.05,0.03,-0.01,30.57
2025-09-22T21:23:56.819352,-9.13,-1.5,-2.8,0.04,0.03,-0.0,30.56
2025-09-22T21:23:56.923396,-9.12,-1.54,-2.85,0.05,0.03,0.01,30.55
2025-09-22T21:23:57.042307,-9.09,-1.56,-2.81,0.05,0.03,0.01,30.55
2025-09-22T21:23:57.125735,-9.08,-1.56,-2.79,0.04,0.03,-0.0,30.53
2025-09-22T21:23:57.225095,-9.1,-1.56,-2.86,0.05,0.03,-0.01,30.54
2025-09-22T21:23:57.329663,-9.12,-1.53,-2.84,0.05,0.03,-0.01,30.55
2025-09-22T21:23:57.435290,-9.12,-1.52,-2.83,0.05,0.03,0.02,30.54
2025-09-22T21:23:57.537222,-9.08,-1.56,-2.87,0.05,0.03,0.02,30.54
2025-09-22T21:23:57.637356,-9.09,-1.55,-2.81,0.04,0.03,-0.0,30.54
2025-09-22T21:23:57.747323,-9.1,-1.54,-2.83,0.05,0.03,-0.01,30.54
2025-09-22T21:23:57.847745,-9.12,-1.52,-2.84,0.05,0.03,-0.01,30.52
2025-09-22T21:23:57.946495,-9.12,-1.52,-2.84,0.05,0.03,0.01,30.53
2025-09-22T21:23:58.050150,-9.08,-1.54,-2.84,0.05,0.03,0.02,30.51
2025-09-22T21:23:58.169783,-9.06,-1.56,-2.83,0.05,0.03,-0.01,30.51
2025-09-22T21:23:58.256661,-9.12,-1.55,-2.81,0.04,0.02,-0.01,30.54
2025-09-22T21:23:58.360170,-9.09,-1.55,-2.83,0.05,0.03,-0.01,30.54
2025-09-22T21:23:58.477667,-9.1,-1.5,-2.82,0.05,0.03,0.01,30.54
2025-09-22T21:23:58.578748,-9.08,-1.55,-2.83,0.05,0.03,0.02,30.54
2025-09-22T21:23:58.674588,-9.08,-1.55,-2.82,0.05,0.03,-0.01,30.53
2025-09-22T21:23:58.777678,-9.08,-1.55,-2.85,0.04,0.03,-0.01,30.52
2025-09-22T21:23:58.886589,-9.11,-1.53,-2.83,0.05,0.03,-0.0,30.52
2025-09-22T21:23:59.004436,-9.11,-1.53,-2.78,0.05,0.03,0.01,30.54
2025-09-22T21:23:59.082106,-9.07,-1.56,-2.87,0.05,0.03,0.01,30.52
2025-09-22T21:23:59.193458,-9.08,-1.54,-2.83,0.05,0.03,-0.02,30.54
2025-09-22T21:23:59.285746,-9.1,-1.51,-2.79,0.04,0.02,-0.01,30.52
2025-09-22T21:23:59.407799,-9.1,-1.53,-2.84,0.05,0.03,0.0,30.52
2025-09-22T21:23:59.501937,-9.1,-1.53,-2.81,0.05,0.03,0.01,30.52
2025-09-22T21:23:59.615143,-9.09,-1.55,-2.81,0.05,0.03,0.01,30.51
2025-09-22T21:23:59.698682,-9.09,-1.55,-2.83,0.05,0.03,-0.01,30.51
2025-09-22T21:23:59.802169,-9.11,-1.53,-2.83,0.04,0.03,-0.01,30.52
2025-09-22T21:23:59.904652,-9.1,-1.52,-2.85,0.05,0.03,0.0,30.52
2025-09-22T21:24:00.007632,-9.11,-1.53,-2.86,0.05,0.03,0.01,30.52
2025-09-22T21:24:00.110550,-9.09,-1.56,-2.83,0.05,0.03,0.01,30.52
2025-09-22T21:24:00.227107,-9.07,-1.53,-2.86,0.05,0.02,-0.02,30.52
2025-09-22T21:24:00.319642,-9.12,-1.51,-2.81,0.04,0.02,-0.01,30.52
2025-09-22T21:24:00.420730,-9.11,-1.53,-2.86,0.05,0.03,0.01,30.51
2025-09-22T21:24:00.547193,-9.11,-1.54,-2.83,0.05,0.04,0.02,30.51
2025-09-22T21:24:00.627195,-9.08,-1.56,-2.83,0.05,0.03,0.01,30.51
2025-09-22T21:24:00.729664,-9.08,-1.57,-2.83,0.05,0.03,-0.01,30.53
2025-09-22T21:24:00.832193,-9.11,-1.51,-2.8,0.04,0.03,-0.01,30.52
2025-09-22T21:24:00.934217,-9.11,-1.53,-2.86,0.05,0.03,0.01,30.51
2025-09-22T21:24:01.037130,-9.08,-1.54,-2.85,0.05,0.04,0.01,30.5
2025-09-22T21:24:01.142758,-9.07,-1.55,-2.82,0.05,0.03,0.0,30.49
2025-09-22T21:24:01.244178,-9.07,-1.52,-2.85,0.05,0.02,-0.01,30.52
2025-09-22T21:24:01.347146,-9.11,-1.55,-2.85,0.05,0.03,-0.01,30.52
2025-09-22T21:24:01.449663,-9.11,-1.54,-2.8,0.05,0.03,0.01,30.51
2025-09-22T21:24:01.552621,-9.09,-1.55,-2.87,0.05,0.04,0.02,30.53
2025-09-22T21:24:01.655597,-9.1,-1.56,-2.83,0.05,0.03,-0.01,30.51
2025-09-22T21:24:01.758619,-9.09,-1.53,-2.82,0.05,0.02,-0.01,30.52
2025-09-22T21:24:01.861587,-9.11,-1.56,-2.85,0.04,0.03,-0.01,30.51
2025-09-22T21:24:01.966246,-9.1,-1.53,-2.82,0.05,0.03,0.02,30.52
2025-09-22T21:24:02.070262,-9.09,-1.56,-2.86,0.05,0.03,0.01,30.51
2025-09-22T21:24:02.172216,-9.08,-1.52,-2.83,0.04,0.03,-0.0,30.52
2025-09-22T21:24:02.293924,-9.07,-1.56,-2.84,0.05,0.03,-0.01,30.5
2025-09-22T21:24:02.378163,-9.12,-1.51,-2.8,0.05,0.02,-0.01,30.52
2025-09-22T21:24:02.480158,-9.1,-1.53,-2.82,0.05,0.03,0.02,30.51
2025-09-22T21:24:02.584755,-9.07,-1.58,-2.86,0.05,0.04,0.01,30.51
2025-09-22T21:24:02.686153,-9.09,-1.53,-2.81,0.04,0.03,-0.0,30.52
2025-09-22T21:24:02.788630,-9.09,-1.55,-2.84,0.05,0.03,-0.01,30.51
2025-09-22T21:24:02.891119,-9.12,-1.52,-2.83,0.05,0.03,-0.01,30.49
2025-09-22T21:24:02.997423,-9.1,-1.5,-2.83,0.05,0.03,0.02,30.49
2025-09-22T21:24:03.097660,-9.06,-1.56,-2.84,0.05,0.03,0.01,30.49
2025-09-22T21:24:03.198550,-9.1,-1.56,-2.8,0.05,0.01,-0.04,30.5
2025-09-22T21:24:03.301658,-9.08,-1.5,-2.95,0.05,0.04,0.02,30.5
2025-09-22T21:24:03.407665,-9.13,-1.54,-2.73,0.04,0.04,0.02,30.5
2025-09-22T21:24:03.509129,-9.07,-1.57,-2.84,0.06,0.01,-0.02,30.5
2025-09-22T21:24:03.612070,-9.09,-1.52,-2.85,0.04,0.04,0.02,30.49
2025-09-22T21:24:03.715640,-9.09,-1.56,-2.8,0.04,0.03,-0.01,30.5
2025-09-22T21:24:03.816211,-9.11,-1.52,-2.82,0.05,0.02,-0.02,30.49
